"","lat","long","sand","clay","coarse","pH_in_H2O","LU","NPP","OC09","OC15","OC18","SOC09","uSOC09","SOC15","uSOC15","SOC18","uSOC18"
"1215","56.29201","27.14976","55","11","16","5.41","C10","5.1685","18.1","26.7","44.9","4.51616984373319","0.451616984373319","6.18873019043679","0.618873019043679","9.21976559202652","0.618873019043679"
"1216","56.20511","27.11042","91","3","5","4.57","C20","6.071","25.5","15.9","13.1","6.63968157391956","0.663968157391956","4.51453181953149","0.451453181953149","3.82592987836982","0.451453181953149"
"1217","56.13554","27.07914","52","16","7","7.79","E20","5.518","9.2","12.6","15.5","2.64977669711571","0.264977669711571","3.4948170141868","0.34948170141868","4.16988115107972","0.34948170141868"
"1218","56.01383","27.02466","67","13","5","6.59","E30","5.6845","18.5","14.8","15.5","4.96888689650836","0.496888689650836","4.12515859902665","0.412515859902665","4.28930128580097","0.412515859902665"
"1219","55.85732","26.95527","38","6","6","6.69","E20","5.9015","12.4","13.2","342","3.44583078225091","0.344583078225091","3.63633353938738","0.363633353938738","159.417691867637","0.363633353938738"
"1220","55.82252","26.93987","59","16","7","5.07","E10","5.8485","5.8","9.1","8.2","1.74870914422727","0.174870914422728","2.64044000656543","0.264044000656543","2.40384972158438","0.264044000656543"
"1221","57.28173","27.47598","73","7","9","5.61","C10","5.622","40","27.8","32.5","8.98604421843829","0.898604421843829","6.80173559131253","0.680173559131253","7.67509564851226","0.680173559131253"
"1222","56.34376","27.03955","46","15","23","6.63","CR","5.2045","67.4","5.3","33.8","11.9201012023355","1.19201012023355","1.4121075965287","0.14121075965287","7.02536759858306","0.14121075965287"
"1223","56.60871","27.12653","80","6","20","7.34","E10","5.872","9.6","15","19.3","2.58772477199522","0.258772477199522","3.83992469185867","0.383992469185867","4.75655976443302","0.383992469185867"
"1224","56.53921","27.09474","80","5","10","5.59","C30","5.481","11.6","6.8","6.7","3.29634985542987","0.329634985542987","2.0349886086339","0.20349886086339","2.00730943003977","0.20349886086339"
"1225","56.7332","27.1507","6","23","8","7.14","CR","5.5","18.1","13.5","26","4.47740535261532","0.447740535261532","3.50866712913334","0.350866712913334","5.95880322221746","0.350866712913334"
"1226","57.17325","27.32154","54","14","3","5.47","C10","5.3205","57.3","46.7","51.1","11.7224423789183","1.17224423789183","10.0753832232356","1.00753832232356","10.7672099227422","1.00753832232356"
"1227","55.88658","26.73718","88","4","11","7.48","E20","5.504","9.7","15.2","12.3","2.81381354242421","0.281381354242421","4.17155887805777","0.417155887805777","3.47359003598518","0.417155887805777"
"1228","56.60411","27.02344","32","26","3","7.52","C10","5.5965","18.5","34.2","43.3","4.79959011636294","0.479959011636294","7.71232495283053","0.771232495283053","9.16411094634755","0.771232495283053"
"1229","56.44759","26.9526","54","17","20","7.49","CR","5.0125","9.5","12.7","8.9","2.49373513722257","0.249373513722257","3.22775312498964","0.322775312498964","2.35083858105546","0.322775312498964"
"1230","56.13442","26.81288","54","15","5","7.15","E20","5.3245","23.5","23.1","18.3","5.93517642176483","0.593517642176484","5.85524973381958","0.585524973381958","4.85416239560671","0.585524973381958"
"1231","55.82112","26.6758","53","17","7","7.44","E20","4.223","13.1","18.5","20.1","3.61495131898302","0.361495131898302","4.83089794014552","0.483089794014552","5.16852381307523","0.483089794014552"
"1232","55.77297","26.62206","26","37","14","5.39","C10","5.456","31.6","39.6","39.5","6.77011207678462","0.677011207678462","8.01047822465627","0.801047822465628","7.99554599253654","0.801047822465628"
"1233","57.22087","27.24139","71","6","2","6.09","CR","5.638","34.2","31","34.5","8.2538327058081","0.82538327058081","7.66186622737528","0.766186622737528","8.30832187443864","0.766186622737528"
"1234","55.83348","26.58234","51","14","6","7.27","E20","5.4325","18.9","31.9","16.2","4.94492868992881","0.494492868992881","7.45709900853136","0.745709900853136","4.35421531816873","0.745709900853136"
"1235","57.38582","27.25085","82","4","2","5.73","C30","5.5115","16.7","20.9","18.5","4.74206478725345","0.474206478725345","5.70044334586628","0.570044334586628","5.16135603706479","0.570044334586628"
"1236","56.22485","26.68659","91","4","1","4.8","C30","6.2485","11","15.7","7.6","3.36264908131438","0.336264908131438","4.56768639131088","0.456768639131088","2.4140969895829","0.456768639131088"
"1237","56.17677","26.63222","78","9","6","7.28","E20","5.3175","32.8","28.3","29.6","7.88251264691528","0.788251264691528","7.03649358589348","0.703649358589348","7.28542953085254","0.703649358589348"
"1238","55.83242","26.45031","48","13","4","6.24","C10","5.1815","28.4","26.7","29.7","6.87689088837414","0.687689088837414","6.55839515025241","0.655839515025241","7.11566719901198","0.655839515025241"
"1239","57.4551","27.14604","65","10","6","5.71","E20","5.247","16.3","17.7","14.8","4.44926969836836","0.444926969836836","4.76495707949284","0.476495707949284","4.10177248303412","0.476495707949284"
"1240","57.21177","27.0319","53","8","4","4.32","C30","5.5295","34.6","16.1","33","8.06435487346597","0.806435487346598","4.40877903676566","0.440877903676566","7.7825374766619","0.440877903676566"
"1241","57.17698","27.0157","63","5","5","5.8","CR","5.203","11.8","29.1","15.4","3.40110968970223","0.340110968970223","7.13385415544735","0.713385415544735","4.2735990581371","0.713385415544735"
"1242","56.58549","26.74619","54","16","17","5.89","C30","5.937","63","76.2","65.7","11.7911362010381","1.17911362010381","13.6876376224578","1.36876376224578","12.1801251735099","1.36876376224578"
"1243","56.60678","26.72152","50","13","3","6.33","CR","5.5545","19","17.6","16.2","5.04678254596956","0.504678254596956","4.74090021892042","0.474090021892042","4.42691906525922","0.474090021892042"
"1244","56.83752","26.79211","43","22","12","6.75","CR","5.221","68.3","46.3","108.3","12.591052532127","1.2591052532127","9.40183959922144","0.940183959922144","18.3464600411448","0.940183959922144"
"1245","56.40129","26.59804","12","27","27","7.05","E20","5.1425","22.7","19.8","20.4","4.77765225092406","0.477765225092406","4.273188811664","0.4273188811664","4.37945350469505","0.4273188811664"
"1246","57.0547","26.82303","81","6","4","5.8","C30","5.4975","37","37.4","63.7","8.77429695005982","0.877429695005982","8.84569649314285","0.884569649314285","13.2127673131315","0.884569649314285"
"1247","56.86351","26.73743","26","16","5","6.99","CR","5.6275","24.2","15.5","9.1","5.88776013803373","0.588776013803373","4.110957146659","0.4110957146659","2.59388565722724","0.4110957146659"
"1248","57.5807","27.03298","62","8","7","4.49","SHR","5.2405","20.8","27.2","45.6","5.3980135605306","0.53980135605306","6.67720655402349","0.667720655402349","9.87284281326103","0.667720655402349"
"1249","57.15427","26.76636","75","8","12","7.37","E30","5.3225","14.3","12.7","13.1","3.87733551728019","0.387733551728019","3.49902460586607","0.349902460586607","3.59468554142202","0.349902460586607"
"1250","56.68415","26.55477","15","29","8","7.48","E20","5.808","30.4","41.3","47.9","6.74376476743161","0.674376476743161","8.45018908452263","0.845018908452263","9.40870150899893","0.845018908452263"
"1251","56.81037","26.57717","72","6","6","4.79","CR","5.506","16","11.1","13.8","4.42233258934584","0.442233258934584","3.22826855048078","0.322826855048078","3.90044240936353","0.322826855048078"
"1252","57.51488","26.8297","78","5","9","4.52","C20","5.4655","18.1","22.5","28.4","4.84569989532198","0.484569989532198","5.78955260647955","0.578955260647955","6.96297232751781","0.578955260647955"
"1253","57.11453","26.64605","64","10","15","5.94","E20","5.241","13.6","11.8","18.9","3.59845787158434","0.359845787158434","3.17918898384173","0.317918898384173","4.75563635779478","0.317918898384173"
"1254","56.20836","26.24743","66","5","3","7.27","E10","5.397","9.1","10.1","10.6","2.74333461652658","0.274333461652658","3.01042655676627","0.301042655676627","3.14178990564088","0.301042655676627"
"1255","57.53646","26.8053","69","4","7","6.64","E10","5.0465","11.4","8.8","9","3.2797186839596","0.32797186839596","2.6048131710056","0.26048131710056","2.65807413017568","0.26048131710056"
"1256","57.03159","26.57461","71","9","12","7.38","CR","5.125","21.9","21.7","21","5.50948422805703","0.550948422805703","5.46867998226177","0.546867998226177","5.32487550850003","0.546867998226177"
"1257","56.35596","26.24415","14","36","16","7.53","CR","5.0755","14.4","14.5","19.3","3.52303903914441","0.352303903914441","3.54379159237275","0.354379159237275","4.49421401890135","0.354379159237275"
"1258","56.69139","26.3563","47","15","8","7.61","CR","5.1995","20.4","13.8","16.6","5.17748786969627","0.517748786969627","3.74111460894646","0.374111460894646","4.3720756604314","0.374111460894646"
"1259","56.08485","26.06257","60","15","5","7.4","CR","4.2585","20.2","23.5","30","5.29252658207701","0.529252658207701","5.9728689608705","0.59728689608705","7.21966803236894","0.59728689608705"
"1260","57.34835","26.54717","96","1","2","4.76","C20","6.704","4.1","5.6","6.1","1.35726194851172","0.135726194851172","1.82084277865578","0.182084277865578","1.97177148741248","0.182084277865578"
"1261","56.8081","26.30621","65","11","6","7.32","E20","6.256","33.5","29.9","24.3","7.88177757229361","0.788177757229361","7.22770353296779","0.722770353296779","6.15098600507366","0.722770353296779"
"1262","56.33715","26.1029","10","47","4","8.01","E20","5.28","16.6","16.3","18.8","4.20202389961836","0.420202389961836","4.13975343045264","0.413975343045264","4.64719671705443","0.413975343045264"
"1263","57.16079","26.42846","72","7","6","7.43","CR","4.077","22.9","20.9","16","5.92843222784817","0.592843222784817","5.50864787533537","0.550864787533537","4.41925259248566","0.550864787533537"
"1264","56.53309","26.15326","36","16","9","5.12","SHR","5.737","16.3","30","39.2","4.23192307113188","0.423192307113188","6.88011171495974","0.688011171495974","8.40814690439558","0.688011171495974"
"1265","56.21898","26.01965","61","10","4","6.2","E20","5.2945","14.4","13.6","13.9","4.03909707431318","0.403909707431318","3.84713006263652","0.384713006263652","3.91947919447497","0.384713006263652"
"1266","56.31025","26.02495","32","31","8","5.66","CR","5.111","29.8","23.9","25.9","6.76442516912345","0.676442516912345","5.70921319098219","0.570921319098219","6.07702450652986","0.570921319098219"
"1267","57.15154","26.35625","71","6","4","3.75","C20","5.775","88.2","74.9","33.5","16.8793858411868","1.68793858411868","14.7911320307525","1.47911320307525","8.0477488552743","1.47911320307525"
"1268","56.20948","25.94933","44","9","5","4.59","C30","5.5115","24","26.7","24.4","5.99840476773489","0.599840476773489","6.51757667260869","0.651757667260869","6.07663207632839","0.651757667260869"
"1269","56.05233","25.88378","69","6","5","5.35","C30","6.145","21.9","16.2","13.3","5.73867186113141","0.573867186113141","4.48198062538347","0.448198062538347","3.79092780392925","0.448198062538347"
"1270","56.88467","26.13713","66","7","8","5.9","E20","5.312","25.7","17.4","18.9","6.38460049207479","0.638460049207479","4.65758497421741","0.465758497421741","4.98713439763672","0.465758497421741"
"1271","56.09906","25.80406","61","7","4","6.33","E20","5.3525","13.8","10.9","13.8","3.90356435327933","0.390356435327933","3.18185012992494","0.318185012992494","3.90356435327933","0.318185012992494"
"1272","56.87124","26.09753","55","12","4","6.36","C10","5.808","61.1","46.5","29.2","12.2914282283867","1.22914282283867","10.0309715169778","1.00309715169778","7.08542239379745","1.00309715169778"
"1273","56.12046","25.77986","55","8","9","6.17","C30","5.1515","13.5","11.2","20.6","3.69397248949","0.369397248949","3.14026070923006","0.314026070923006","5.25782432802689","0.314026070923006"
"1274","56.64834","25.96808","64","10","7","4.38","C20","6.176","38.3","118.5","41.7","8.67223129467149","0.86722312946715","21.1957526538181","2.11957526538181","9.24195131049334","2.11957526538181"
"1275","56.28554","25.782","47","7","7","5.45","E20","4.045","14.9","15.9","17.9","4.03954770047068","0.403954770047068","4.26658360931691","0.426658360931691","4.70798102230176","0.426658360931691"
"1276","56.46809","25.79158","65","14","5","6.3","E20","5.4685","18.2","19.6","19.8","4.88933263232318","0.488933263232318","5.19476463610681","0.519476463610681","5.23779593533808","0.519476463610681"
"1277","56.18851","25.67557","85","4","4","5.67","C30","6.075","23.9","46.4","46.9","6.29810397420044","0.629810397420044","10.4669625345421","1.04669625345421","10.5514772049366","1.04669625345421"
"1278","56.80389","25.90003","64","9","6","4.68","C30","5.8295","35.1","32.4","29","8.16888953505807","0.816888953505807","7.68865999175061","0.768865999175061","7.06346730243793","0.768865999175061"
"1279","57.52748","26.14738","61","12","6","6.6","E20","5.7565","12.4","123.1","16","3.50642423668184","0.350642423668184","21.8707894672506","2.18707894672506","4.35755276664432","2.18707894672506"
"1280","57.37045","26.07782","90","2","4","4.32","C20","6.105","29.7","190.3","11.4","7.51781272598651","0.751781272598651","35.1292064971721","3.51292064971721","3.40937709916637","3.51292064971721"
"1281","56.58469","25.74019","81","4","3","4.82","C10","5.938","17.5","11.4","20.2","4.89790849826069","0.489790849826069","3.39776776740449","0.339776776740449","5.50988483906888","0.339776776740449"
"1282","57.47916","26.09156","28","14","17","6.32","C30","5.812","16.7","21.9","18.6","4.08085309460298","0.408085309460298","5.09913637384995","0.509913637384995","4.46342315819777","0.509913637384995"
"1283","56.78473","25.75724","57","10","4","4.91","E10","4.0475","12.7","8.3","14.4","3.61375652561386","0.361375652561386","2.48167506983189","0.248167506983189","4.02359956476124","0.248167506983189"
"1284","56.68381","25.68122","63","7","7","5.77","E20","6.21","11.3","12.2","20.3","3.23046411322125","0.323046411322125","3.45419420562489","0.345419420562489","5.30185274604762","0.345419420562489"
"1285","57.60388","25.97495","88","3","3","3.89","C20","4.9445","58.5","182.9","27.5","12.5806782645345","1.25806782645345","33.7853534683938","3.37853534683938","7.09792333630133","3.37853534683938"
"1286","57.35943","25.86788","73","9","7","6.83","C30","5.7365","59","386.5","119.9","12.1361238511842","1.21361238511842","16.4044434829499","1.64044434829499","21.7317043791821","1.64044434829499"
"1287","56.66052","25.57091","60","11","4","5.36","C10","6.153","18.5","23.1","25.7","4.96905173583264","0.496905173583264","5.94182519603626","0.594182519603626","6.46106488980243","0.594182519603626"
"1288","56.50314","25.50589","63","9","7","6.45","E20","6.09","9.4","8.4","9.2","2.74043815175722","0.274043815175722","2.47664038694092","0.247664038694092","2.68814146164642","0.247664038694092"
"1289","57.10137","25.72276","56","14","5","5.55","C30","5.789","38.4","42.1","92.8","8.66121202102037","0.866121202102037","9.27299858441916","0.927299858441916","17.0145531113941","0.927299858441916"
"1290","56.94409","25.65604","27","21","12","7.25","E20","5.982","17.2","18.7","21.9","4.29248350875526","0.429248350875526","4.5982062048377","0.45982062048377","5.22400732054889","0.45982062048377"
"1291","56.98295","25.63864","38","28","12","5.62","E20","5.5595","35.2","26.5","46.9","7.58225033822937","0.758225033822937","6.10762272785354","0.610762272785354","9.38061146530253","0.610762272785354"
"1292","56.82561","25.57256","51","20","5","6.22","C10","5.1165","35.9","22.5","22.7","8.14653673931149","0.814653673931149","5.69435638894626","0.569435638894626","5.73440130914429","0.569435638894626"
"1293","56.79839","25.49395","49","18","5","7.23","E20","3.9115","30.2","29.8","26","7.14950749447417","0.714950749447417","7.07744749789909","0.707744749789909","6.3738525402818","0.707744749789909"
"1294","56.69347","25.45052","45","9","7","4.98","C20","5.9475","26.4","63.5","52.7","6.40097322294687","0.640097322294687","12.3655104527341","1.23655104527341","10.7516480778047","1.23655104527341"
"1295","56.22104","25.25853","57","15","23","6.84","C10","6.0365","48.9","45.4","65.4","9.43451223443081","0.943451223443081","8.9145086410831","0.89145086410831","11.8061082258262","0.89145086410831"
"1296","57.57132","25.78867","53","9","4","5.11","C10","5.0125","19.2","20.1","23.2","5.09335985042539","0.509335985042539","5.28595179149697","0.528595179149697","5.92748932059164","0.528595179149697"
"1297","56.81927","25.47009","51","15","5","6.94","E20","5.9575","24","18.4","17.8","6.01513818427487","0.601513818427487","4.86115164508693","0.486115164508693","4.73077382136163","0.486115164508693"
"1298","56.78475","25.45469","45","10","4","4.12","C30","5.9075","56.8","41","34.6","11.5039408215432","1.15039408215432","9.04494358094119","0.904494358094119","7.97556386541525","0.904494358094119"
"1299","57.0723","25.50708","28","14","10","3.91","C20","5.8585","43.9","32.3","46.3","9.02413708232532","0.902413708232532","7.18467067668879","0.718467067668879","9.38458569112001","0.718467067668879"
"1300","56.88759","25.36263","73","9","5","6.33","E20","4.1755","23.3","24.4","27","6.04090172457371","0.604090172457372","6.26580688839249","0.626580688839249","6.78360108769879","0.626580688839249"
"1301","57.13634","25.43231","48","11","6","5.18","E20","5.807","36.8","206.6","20","8.29383103806348","0.829383103806348","25.3011087303899","2.53011087303899","5.17324780923721","2.53011087303899"
"1302","56.6639","25.23746","43","15","8","6.99","C10","6.153","75.9","49.9","60.4","14.0067092403902","1.40067092403902","10.1942138593983","1.01942138593983","11.7526837828459","1.01942138593983"
"1303","57.64733","25.61531","62","6","4","4.1","C10","5.6235","28.9","32.2","35.3","7.11878219410216","0.711878219410216","7.73107819946325","0.773107819946325","8.28634660794438","0.773107819946325"
"1304","57.21017","25.42927","60","9","11","7.41","E20","6.119","18.1","19.9","20.6","4.69205490662276","0.469205490662276","5.0728831063183","0.50728831063183","5.21793330645686","0.50728831063183"
"1305","56.65396","25.16652","41","12","8","7.2","CR","5.505","24.6","20.4","26.1","5.98552611619756","0.598552611619756","5.15743912668347","0.515743912668347","6.26858468057578","0.515743912668347"
"1306","57.39277","25.43808","64","5","9","5.61","CR","5.3185","10.2","14.8","10.4","2.91997996799003","0.291997996799003","4.03788420227866","0.403788420227866","2.97079075687298","0.403788420227866"
"1307","56.97667","25.23076","42","31","10","6.6","E20","5.84","8.9","38.3","29.1","2.47632449294283","0.247632449294283","8.17474952349217","0.817474952349217","6.64953788879683","0.817474952349217"
"1308","56.91041","25.16996","76","5","3","4.79","C30","6.06","29.9","64.8","24","7.46357665367831","0.746357665367831","13.3686183852677","1.33686183852677","6.28921743991848","1.33686183852677"
"1309","57.73673","25.48163","37","14","7","4.73","C30","5.8995","46.5","53.3","53.8","9.65600398664917","0.965600398664917","10.6775510339079","1.06775510339079","10.7515565659763","1.06775510339079"
"1310","57.42185","25.34781","38","9","6","4.4","C20","7.173","31.9","17.4","21.1","7.37792548259355","0.737792548259355","4.57753629710865","0.457753629710865","5.35362542419685","0.457753629710865"
"1311","56.95677","25.08773","78","4","10","6.96","CR","5.896","14.4","14","12.4","3.97292927740887","0.397292927740887","3.87797383538874","0.387797383538874","3.49083339663901","0.387797383538874"
"1312","57.8396","25.38763","69","6","7","6.1","CR","5.326","11.9","11.1","11.1","3.40082832889765","0.340082832889765","3.19951566194303","0.319951566194303","3.19951566194303","0.319951566194303"
"1313","57.08689","25.07316","6","55","61","5.88","SHR","5.6795","83.5","150.9","270.5","9.37397655634492","0.937397655634493","16.0045920648895","1.60045920648895","42.5715667734861","1.60045920648895"
"1314","56.89421","24.99509","55","8","6","4.5","C30","5.904","31.1","34.6","40.5","7.38426578158623","0.738426578158623","8.00491185607074","0.800491185607074","9.00502183749178","0.800491185607074"
"1315","56.8066","24.9599","66","6","13","5.34","C10","6.027","20.7","17.5","23.1","5.21591228308056","0.521591228308056","4.53992400452198","0.453992400452198","5.70090933407218","0.453992400452198"
"1316","56.5299","24.81674","88","3","4","3.82","C20","6.5645","24.6","26","22.6","6.46870074044204","0.646870074044204","6.75750799284991","0.675750799284991","6.04604390983144","0.675750799284991"
"1317","57.23452","25.06572","51","11","3","5.93","E20","5.902","19.2","18","20.9","5.10275032472614","0.510275032472614","4.84118936863431","0.484118936863431","5.4639113134552","0.484118936863431"
"1318","57.02433","24.98016","53","9","3","7.13","E10","5.9695","14.7","19","22.7","4.1046401645809","0.41046401645809","5.07749344401609","0.507749344401609","5.85663812140397","0.507749344401609"
"1319","57.95611","25.33376","58","10","8","6.27","E20","4.952","16.5","16.7","17","4.41237060747744","0.441237060747744","4.45700413879782","0.445700413879782","4.52364816968118","0.445700413879782"
"1320","56.89527","24.82732","58","7","7","5.98","CR","5.6065","16.3","14.6","14.2","4.40284817709044","0.440284817709044","4.01230868191188","0.401230868191188","3.91854680634343","0.401230868191188"
"1321","57.93637","25.18674","59","8","6","5.86","E20","5.073","12.6","12.3","15.1","3.55840843133497","0.355840843133497","3.48489140995148","0.348489140995148","4.15406150623271","0.348489140995148"
"1322","57.86634","25.15714","53","11","6","5.77","C10","5.3175","25.3","33.6","43","6.26896233997894","0.626896233997894","7.79245430999584","0.779245430999584","9.36672179424214","0.779245430999584"
"1323","57.77877","25.12031","47","13","7","6.53","CR","5.1905","18.1","16","15.4","4.73049883850621","0.473049883850621","4.2707479804625","0.42707479804625","4.13600824989093","0.42707479804625"
"1324","57.27077","24.91063","84","3","2","4.76","C20","5.7005","15.2","21.1","23.6","4.39337546259173","0.439337546259173","5.76028435979785","0.576028435979785","6.30019726188729","0.576028435979785"
"1325","56.62571","24.62083","62","2","4","5.91","E20","5.307","12","12.8","15.7","3.47578562356208","0.347578562356208","3.67562133315569","0.367562133315569","4.37361727977432","0.367562133315569"
"1326","57.8464","25.0106","53","10","14","6.32","E20","5.6905","14.9","16.4","15.9","3.87994381194208","0.387994381194208","4.20848786795591","0.420848786795591","4.0999711875939","0.420848786795591"
"1327","57.74128","24.96687","73","8","2","6.21","E20","5.668","45.9","44","59.2","10.2878744961772","1.02878744961772","9.96969729448184","0.996969729448184","12.4439038239344","0.996969729448184"
"1328","57.21545","24.75261","69","6","10","6.87","E20","5.0735","13.7","17.7","18.2","3.77049809638687","0.377049809638687","4.68399552873183","0.468399552873183","4.79365015295746","0.468399552873183"
"1329","56.76306","24.54052","78","3","9","4.94","C20","5.7855","12.1","16.1","31.1","3.44150638337067","0.344150638337067","4.39922137039844","0.439922137039844","7.48309460883347","0.439922137039844"
"1330","56.60514","24.4795","67","5","6","5.85","E20","5.3765","33","28.3","37.8","7.8484746047385","0.78484746047385","6.97601615396961","0.697601615396961","8.69644468765241","0.697601615396961"
"1331","57.06496","24.62509","96","2","3","4.09","C30","6.425","8.1","32.5","20.3","2.54094367907226","0.254094367907226","8.15157800693003","0.815157800693003","5.62304539422722","0.815157800693003"
"1332","56.81933","24.52887","83","3","2","6.03","E20","5.9225","9.3","13.9","15","2.86120347355119","0.286120347355119","4.06803288544116","0.406803288544116","4.34030821077778","0.406803288544116"
"1333","56.7703","24.47633","86","2","1","4.83","C20","5.8325","31.7","27.2","22","7.98892124926968","0.798892124926968","7.10015219671858","0.710015219671858","6.00533423133741","0.710015219671858"
"1334","56.89675","24.49184","75","9","6","5.73","E20","5.9725","46.9","48","41.8","10.2823714703732","1.02823714703732","10.4623653066079","1.04623653066079","9.43357220363904","1.04623653066079"
"1335","57.74237","24.79527","30","11","12","3.89","C10","5.7505","87","62.3","80.8","15.1426175726681","1.51426175726681","11.6579553857009","1.16579553857009","14.2649518384951","1.16579553857009"
"1336","57.33904","24.63225","55","10","13","7.83","E20","5.2165","15.6","15.4","15.5","4.06840516579327","0.406840516579327","4.0241462981388","0.40241462981388","4.04629612759262","0.40241462981388"
"1337","57.83373","24.79834","45","16","12","6.32","C10","6.019","112.4","154.5","142.5","19.1373011721196","1.91373011721196","25.6114989557616","2.56114989557616","23.7359307963887","2.56114989557616"
"1338","57.23707","24.55845","59","6","7","5.33","CR","6.075","14.7","10.6","14.2","4.04225009815235","0.404225009815235","3.0445607753737","0.30445607753737","3.92493404334887","0.30445607753737"
"1339","56.28938","24.19419","37","22","1","7.26","CR","5.038","59.4","69.7","62.9","11.7600449292144","1.17600449292144","13.2578286496133","1.32578286496133","12.2709463693311","1.32578286496133"
"1340","57.78484","24.74384","39","13","3","4.85","C30","5.6665","76","62.2","61.1","14.247105137164","1.4247105137164","12.2230447974684","1.22230447974684","12.0608132098902","1.22230447974684"
"1341","57.66208","24.69386","45","13","5","6.62","C10","5.7985","48.4","38.9","56","10.1467241946641","1.01467241946641","8.63750077756512","0.863750077756512","11.3022786401452","0.863750077756512"
"1342","56.80223","24.35474","75","5","1","7.03","E20","6.633","11.1","10","10.7","3.33786112490352","0.333786112490352","3.04441161619551","0.304441161619551","3.23196097374589","0.304441161619551"
"1343","56.79538","24.25167","65","9","3","6.22","E30","5.4745","16.8","21.1","20","4.64454928901629","0.464454928901629","5.59470403248176","0.559470403248176","5.35836155327259","0.559470403248176"
"1344","56.60214","24.17859","42","7","6","6.34","E30","5.118","20.6","20.8","21","5.28141169298169","0.528141169298169","5.32259155495406","0.532259155495406","5.36363295140378","0.532259155495406"
"1345","56.37726","24.06154","16","22","17","7.93","CR","5.3185","13.6","14.9","17.1","3.37161198860683","0.337161198860683","3.64481081120028","0.364481081120028","4.0918477212557","0.364481081120028"
"1346","56.48619","24.06877","36","11","5","7.22","CR","5.1555","19.6","18","18.6","5.05455975910537","0.505455975910537","4.71642969126749","0.471642969126749","4.84438320218749","0.471642969126749"
"1347","56.89738","24.15641","37","12","5","7.49","E20","5.6435","27.6","33","35.8","6.61821964792089","0.661821964792089","7.57704291785401","0.757704291785401","8.05127169032594","0.757704291785401"
"1348","56.42287","23.97906","9","21","8","7.07","E20","4.967","23.8","22.1","24.4","5.59356851027126","0.559356851027126","5.27823729157972","0.527823729157972","5.70278315864385","0.527823729157972"
"1349","56.38771","23.96613","33","22","6","7.76","CR","4.492","21.6","23.2","23.9","5.37175644445131","0.537175644445131","5.68355805835896","0.568355805835896","5.81744389075334","0.568355805835896"
"1350","57.85281","24.46135","94","2","7","5.24","C30","6.0545","20.1","18.5","18.5","5.44082619750976","0.544082619750976","5.0812301589207","0.50812301589207","5.0812301589207","0.50812301589207"
"1351","56.5529","23.96068","45","13","24","7.6","CR","5.6135","16.8","22.6","25.1","3.96392336891918","0.396392336891918","5.07282838507899","0.507282838507899","5.52221812072752","0.507282838507899"
"1352","56.51773","23.94768","10","30","3","7.93","CR","4.5135","22.4","23.6","22.7","5.43807621270366","0.543807621270366","5.66270539751441","0.566270539751441","5.49466882087685","0.566270539751441"
"1353","56.35225","23.78791","45","16","6","7.53","CR","4.7385","19","19","21.3","4.92882375163157","0.492882375163157","4.92882375163157","0.492882375163157","5.40472397723598","0.492882375163157"
"1354","56.51744","23.78166","7","29","4","7.58","CR","4.372","18.1","19.4","18.3","4.55749516145601","0.455749516145601","4.81868388289004","0.481868388289004","4.59810888145504","0.481868388289004"
"1355","56.39032","23.60337","51","18","4","7.62","CR","6.243","21.3","15","18.1","5.48877561244447","0.548877561244447","4.11704662055087","0.411704662055087","4.81185696223865","0.411704662055087"
"1356","56.44989","23.55851","10","33","4","7.76","CR","5.205","16.8","17.3","26.4","4.28985374870837","0.428985374870837","4.39375421897183","0.439375421897183","6.12501746861485","0.439375421897183"
"1357","56.59747","23.54501","64","11","13","6.68","CR","4.965","21.7","20.7","21.3","5.39026741958058","0.539026741958058","5.18745298443068","0.518745298443068","5.30952024827848","0.518745298443068"
"1358","56.54803","23.49413","74","8","12","7.87","CR","4.287","19.1","15.8","15.4","4.94392299633348","0.494392299633348","4.21805039439767","0.421805039439767","4.12718353151837","0.421805039439767"
"1359","56.69897","23.44829","32","21","4","7.37","E20","6.019","40.1","24.9","26.7","8.66865990917016","0.866865990917016","6.06557418825355","0.606557418825356","6.40043080197705","0.606557418825356"
"1360","56.54048","23.39197","10","34","8","7.08","CR","4.995","23.3","24.2","25.9","5.45012962082726","0.545012962082726","5.61285099410834","0.561285099410834","5.9138716139904","0.561285099410834"
"1361","56.64949","23.39739","18","22","4","7.7","CR","5.257","23.6","25.8","24.6","5.72385810974512","0.572385810974512","6.13119689447675","0.613119689447675","5.91077303992676","0.613119689447675"
"1362","56.76184","23.37074","29","31","6","7.25","CR","4.7915","13.9","14.8","15.4","3.70051123394463","0.370051123394463","3.90158084313575","0.390158084313575","4.03356543989068","0.390158084313575"
"1363","56.44475","23.25901","54","17","5","7.45","CR","4.6905","17.6","17.9","17.4","4.6942003845017","0.46942003845017","4.75993184363978","0.475993184363978","4.65017714961503","0.475993184363978"
"1364","56.62755","23.25671","53","18","5","7.31","CR","5.4075","19.1","17.8","21.5","5.01048197183143","0.501048197183143","4.72984007443795","0.472984007443795","5.51207399836321","0.472984007443795"
"1365","56.41938","23.15109","71","11","12","7.02","C10","6.573","76.2","30.2","31.7","14.4141330830361","1.44141330830361","7.09554550183764","0.709554550183764","7.36650545745612","0.709554550183764"
